년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201709,30~40평,1912.6193,939200,17,1620.4793081404123
201709,40~50평,405.0568,193000,3,1572.372072262458
201710,20평 미만,4478.6624,2325250,91,1713.3073035377704
201710,20~30평,9629.541,4308990,118,1476.6713179787075
201710,30~40평,464.471,213800,4,1519.018410191379
201710,40~50평,538.891,243750,4,1492.6487916851459
201710,50평 이상,165.1717,75000,1,1498.4407135120605
201711,20평 미만,5221.9296,2667805,107,1685.9201816891593
201711,20~30평,9580.8933,4495450,117,1548.3926744075106
201711,30~40평,1916.7921000000001,847600,17,1459.2505885223543
201711,40~50평,969.2620999999999,420500,7,1431.656102100763
201711,50평 이상,368.73069999999996,152500,2,1364.817195855946
201712,20평 미만,5349.7026,2865250,107,1767.4487176165644
201712,20~30평,8643.2444,4034420,104,1540.3458914108687
201712,30~40평,1251.9214,563300,11,1484.8296386658142
201712,40~50평,1073.403,460200,7,1414.8087903611224
201712,50평 이상,495.51509999999996,224700,3,1496.442792560711
201801,20평 미만,8605.5692,4393000,174,1684.5951340441256
201801,20~30평,13725.4966,6373525,166,1532.376795751055
201801,30~40평,2738.1702999999998,1259400,24,1517.8091735199962
201801,40~50평,1092.6031,498200,8,1504.7184105554888
201801,50평 이상,165.1717,69000,1,1378.5654564310958
201802,20평 미만,8126.3183,4412292,160,1791.7786459336694
201802,20~30평,13641.8646,6558050,165,1586.4081366120581
201802,30~40평,3080.557,1478850,27,1584.1956503320666
201802,40~50평,1089.2781,467100,8,1415.0931704217683
201802,50평 이상,368.73069999999996,142000,2,1270.8461758134054
201803,20평 미만,9696.9954,5218314,197,1775.8527760052355
201803,20~30평,20789.8976,9558550,252,1517.237631800553
201803,30~40평,4460.7094,2117800,39,1566.73286092118
201803,40~50평,1646.3600999999999,732600,12,1468.4393772662495
201803,50평 이상,736.4851,276800,4,1240.2694908559588
201804,20평 미만,4393.8809,2260830,88,1697.9838939193821
201804,20~30평,8916.7506,4042520,109,1496.0961227288335
201804,30~40평,1782.2299,822650,16,1523.2294105266665
201804,40~50평,404.0847,174800,3,1427.5224971398322
201805,20평 미만,4631.6651,2415975,92,1721.3501684307873
201805,20~30평,8475.0703,4058300,103,1580.2099010317354
201805,30~40평,2062.6172,1005300,18,1608.3886045360232
201805,40~50평,836.8791,404500,6,1595.0332610767791
201805,50평 이상,330.7217,127700,2,1274.2133340509558
201806,20평 미만,6028.5171,3258670,119,1783.7904117415542
201806,20~30평,9729.0538,4819450,118,1634.7103559032637
201806,30~40평,1329.1943,613800,11,1523.8855598462917
201806,40~50평,1348.0821,671600,10,1644.0244996947883
201806,50평 이상,330.3434,148000,2,1478.4615039985663
201807,20평 미만,6903.0748,3843650,139,1837.4485816088795
201807,20~30평,12353.2464,6062975,150,1619.6404452840834
201807,30~40평,2810.3714,1368900,25,1607.3925318198155
201807,40~50평,1248.5276,618500,9,1634.7656231227888
201807,50평 이상,661.0651,290000,4,1447.6637777429182
