년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201709,20평 미만,5007.392,4354080,91,2869.450604226711
201709,20~30평,13645.857,9876199,164,2388.377417409548
201709,30~40평,4165.704,3076899,38,2437.467160412742
201709,40~50평,145.22,110000,1,2499.6556948078774
201709,50평 이상,404.6,241200,2,1967.276322293623
201710,20평 미만,6167.664,5229250,113,2797.902901325364
201710,20~30평,14126.873,10406510,172,2430.9330875983665
201710,30~40평,5245.15,3586650,47,2256.5503369779703
201710,40~50평,1148.97,659300,8,1893.6003551006552
201711,20평 미만,6032.955,5362720,112,2933.384386258475
201711,20~30평,18783.413,14650300,227,2573.86610196986
201711,30~40평,6979.224,5556750,62,2627.4088637934533
201711,40~50평,1387.01,831500,10,1978.3202716635064
201712,20평 미만,7334.5345,6434550,136,2895.073300152859
201712,20~30평,20139.616,16000900,243,2621.845918015517
201712,30~40평,6343.833,4798650,57,2496.2108870142074
201712,40~50평,1392.18,845250,10,2003.5663491789853
201801,20평 미만,12886.58,11750825,230,3009.155454744393
201801,20~30평,32779.401,26573550,393,2675.238482850861
201801,30~40평,11199.389,8282200,100,2440.424205284771
201801,40~50평,1108.55,722300,8,2150.1871814532497
201801,50평 이상,533.97,370500,3,2289.7353783920444
201802,20평 미만,7895.3387,7203550,149,3010.8543665137504
201802,20~30평,21054.304,16164500,253,2533.5841070785336
201802,30~40평,7110.433,5280550,63,2450.738935308159
201802,40~50평,998.74,692900,7,2289.4547129383022
201802,50평 이상,177.99,130000,1,2410.247766728468
201803,20평 미만,6591.4835,6294825,129,3151.4791017833845
201803,20~30평,13892.14,10837949,168,2574.4940448339853
201803,30~40평,4987.485,3310150,44,2190.181023100821
201803,40~50평,728.59,431600,5,1954.8442882828476
201803,50평 이상,680.13,389000,3,1887.4332848131974
201804,20평 미만,3311.1677,3261900,74,3250.8984670272057
201804,20~30평,5644.69,4502450,68,2632.2233816206026
201804,30~40평,1798.05,1249800,16,2293.784933678151
201805,20평 미만,2990.908,2854950,69,3149.9915744650116
201805,20~30평,8835.888,6661550,107,2487.9349987233877
201805,30~40평,1147.33,774300,10,2227.07503508145
201805,40~50평,157.24,86000,1,1804.8842533706434
201805,50평 이상,238.42,130000,1,1799.3456924754635
201806,20평 미만,3736.25,3442400,68,3040.4603546336566
201806,20~30평,8895.734,6993300,109,2594.2648464983326
201806,30~40평,3023.832,2040640,27,2227.0126118117673
201806,40~50평,432.69,254000,3,1937.1836649795464
201807,20평 미만,5013.576,4675250,96,3077.3094892747213
201807,20~30평,12456.829,10302200,151,2729.206606271949
201807,30~40평,2668.785,2339300,24,2892.585952034353
201807,40~50평,554.75,375500,4,2233.7088778729158
201807,50평 이상,411.01,185200,2,1486.9711199240894
201808,20평 미만,13172.838,13368680,239,3349.061455094187
201808,20~30평,37250.602,32726600,448,2899.222407197607
201808,30~40평,8843.301,7528050,79,2809.1959099888154
201808,40~50평,1985.26,1421100,14,2362.2245952671187
201808,50평 이상,546.3,377500,3,2280.3404722679848
201809,20평 미만,5562.74,5909710,101,3505.833995477049
201809,20~30평,17279.474,15284800,209,2919.0610779008666
201809,30~40평,4191.467,3366300,37,2650.3345964551313
201809,40~50평,1408.98,919700,10,2154.0476089085723
201809,50평 이상,752.23,503000,4,2206.6389269239457
201810,20평 미만,1952.075,1916970,40,3240.654687960247
201810,20~30평,6096.331,5209700,75,2820.058490918554
201810,30~40평,2219.01,1644900,20,2446.2125001689938
