년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201708,20~30평,11423.1754,6889000,137,1990.138398820349
201708,30~40평,3199.915,1868600,27,1927.0449371311427
201708,40~50평,1445.3423,797300,10,1820.3923043005104
201708,50평 이상,177.86,58000,1,1076.1272911278531
201709,20평 미만,5845.7167,4335700,115,2447.5715697957103
201709,20~30평,10798.3701,6969970,130,2130.0345132641824
201709,30~40평,4426.9006,2728150,38,2033.6790484972714
201709,40~50평,1808.5163,981400,13,1790.76074680665
201709,50평 이상,177.86,83000,1,1539.975261441583
201710,20평 미만,7644.3396,5832350,153,2517.778644998974
201710,20~30평,13935.082,9282040,166,2198.1020276737518
201710,30~40평,4575.1458,2842650,38,2050.370722611725
201710,40~50평,710.0556,348500,5,1619.6618968993412
201710,50평 이상,192.22,100000,1,1716.782852980959
201711,20평 미만,8163.0026,6415480,161,2593.541254047867
201711,20~30평,15249.3399,10309950,182,2231.102147575581
201711,30~40평,4497.5125,2947900,39,2162.988985578139
201711,40~50평,1374.8534,716250,10,1719.1832961972527
201711,50평 이상,1105.5548,559000,6,1668.5740046535914
201712,20평 미만,10231.248,7883468,195,2542.743993694611
201712,20~30평,16482.3183,11154330,197,2233.259201164681
201712,30~40평,5512.0026,3563700,46,2133.5639428036557
201712,40~50평,1580.8086,743285,11,1551.6366117947484
201712,50평 이상,521.5499,231000,3,1461.6051119940776
201801,20평 미만,14336.8754,11246695,288,2588.715634649374
201801,20~30평,24176.5865,16329150,288,2228.8586935132466
201801,30~40평,7181.3299,4607900,60,2117.4448482028374
201801,40~50평,2581.6698,1369100,18,1750.041775288226
201801,50평 이상,1220.9598,573800,7,1550.8618711279435
201802,20평 미만,14629.2148,11336050,290,2557.141002536923
201802,20~30평,27839.5942,19653649,332,2329.6690761390482
201802,30~40평,8064.972,5183750,70,2121.070600121116
201802,40~50평,3519.5994,1801620,25,1689.2109937284338
201802,50평 이상,521.5499,254500,3,1610.2965411363323
201803,20평 미만,14351.0885,10750330,291,2472.013812750162
201803,20~30평,24200.3917,15925210,289,2171.584396297189
201803,30~40평,9697.2294,6141000,84,2089.8030936547707
201803,40~50평,5523.5072,3073300,38,1836.1323037652598
201803,50평 이상,370.08000000000004,200000,2,1783.3981841763941
201804,20평 미만,6559.6589,4976400,128,2503.50212569742
201804,20~30평,9856.5788,6603700,118,2210.930429532
201804,30~40평,2985.06,1656600,25,1831.3802737633416
201804,40~50평,1397.318,708900,10,1674.1858331460696
201805,20평 미만,7067.7906,5667270,138,2646.087307679998
201805,20~30평,12524.24,8174650,150,2153.9306975912314
201805,30~40평,3020.6443,1987900,26,2171.745279641168
201805,40~50평,1523.3,903500,11,1957.2966585702093
201805,50평 이상,524.8599,270010,3,1697.6587466483913
201806,20평 미만,7335.7397,5826780,147,2621.190880041722
201806,20~30평,9422.2117,6395230,113,2239.8413102944824
201806,30~40평,3102.6819,1806050,27,1920.9075219731676
201806,40~50평,1538.7143,836200,11,1793.3543608452849
201806,50평 이상,359.03,185007,2,1700.4793471297662
201807,20평 미만,10137.7394,8475980,203,2759.070133525034
201807,20~30평,17310.3225,12188000,207,2323.4922399626003
201807,30~40평,6731.7251,4544200,59,2227.639984882924
201807,40~50평,1373.2904,752200,10,1807.5273809530743
201808,20평 미만,23246.9012,19248280,463,2732.378111539442
201808,20~30평,37118.6994,27821400,443,2473.4331074110855
201808,30~40평,14517.7557,10050500,125,2284.5576606582517
201808,40~50평,3824.7111,2263400,28,1952.8847551387607
201808,50평 이상,1967.7398,1066107,11,1787.915810820109
201809,20평 미만,6985.4226,6037250,142,2852.0715410975995
201809,20~30평,11552.6701,8701470,139,2485.5596802682007
201809,30~40평,2651.6187,1930000,23,2401.9290556368455
201809,40~50평,1101.656,630000,8,1887.158967953699
201809,50평 이상,699.4099000000001,378600,4,1786.334451371077
201810,20평 미만,3414.9475,2764750,74,2671.6882177544453
201810,20~30평,5699.4755000000005,4033300,69,2335.283308086858
201810,30~40평,1958.911,1580600,17,2662.693710944499
201810,40~50평,967.4967,620400,7,2116.100240962062
201810,50평 이상,177.86,107500,1,1994.5462723490384
201811,20평 미만,1813.4172,1460900,40,2658.500206130172
201811,20~30평,2116.8054,1400500,26,2183.313591320203
201811,30~40평,1196.001,837800,10,2311.653585573925
201811,40~50평,133.98,68000,1,1674.8768472906404
201812,20평 미만,1869.704,1281800,41,2262.3581058820005
201812,20~30평,3192.6204,2202940,38,2277.032997721871
201812,30~40평,465.88,302500,4,2142.7191551472483
201812,50평 이상,177.86,96000,1,1781.1762060047224
201901,20평 미만,1850.3162,1516450,46,2704.5566590186045
201901,20~30평,2214.8776,1493350,27,2224.9784818808953
201901,30~40평,805.6846,574500,7,2353.0920164044337
201901,40~50평,140.68,33500,1,785.8259880580039
201902,20평 미만,1997.9855,1577400,41,2605.334222896012
201902,20~30평,2243.3034,1620400,27,2383.6811373798123
201902,30~40평,311.31,157600,3,1670.617712248241
201902,40~50평,134.61,70000,1,1716.0686427457097
201902,50평 이상,177.86,104500,1,1938.8845159113907
201903,20평 미만,3597.1264,2877967,76,2640.2439180341285
201903,20~30평,2557.6878,1688600,31,2178.678726934538
201903,30~40평,929.5732,505500,8,1794.533233100954
201903,40~50평,134.8836,87000,1,2128.5019083120555
201903,50평 이상,177.86,105000,1,1948.1614753176652
201904,20평 미만,3314.1971,2638600,71,2627.2969703582203
201904,20~30평,4805.5909,3332700,58,2288.5655955441403
201904,30~40평,1026.2,716000,9,2302.475151042682
201904,40~50평,438.85,305500,3,2297.2541870798673
201905,20평 미만,4601.871,4025410,94,2886.620029114245
201905,20~30평,6685.0858,4943500,80,2440.2902951522324
201905,30~40평,2363.2144,1657000,21,2313.83999691268
201905,40~50평,277.17999999999995,117000,2,1392.957644851721
201905,50평 이상,343.6899,192000,2,1843.522314737791
201906,20평 미만,6410.6651,5845689,130,3009.168845834732
201906,20~30평,11663.4403,8975440,139,2539.469593718416
201906,30~40평,2344.949,1659690,20,2335.648664427243
201906,40~50평,1418.6028999999999,819000,10,1905.1843190226102
201906,50평 이상,181.17,89588,1,1631.83970856102
201907,20평 미만,9124.4925,8745410,174,3162.8995256448507
201907,20~30평,13853.9613,11485120,165,2735.7443246214348
201907,30~40평,3288.6441,2648300,28,2657.4447505584444
201907,40~50평,857.4393,566300,6,2179.5012195032346
201907,50평 이상,355.72,195500,2,1813.6455639266837
201908,20평 미만,7523.9606,7017140,142,3077.709099114634
201908,20~30평,10225.7562,7827500,123,2526.0479024524366
201908,30~40평,2633.6631,1839000,23,2304.281060094588
201908,40~50평,1378.624,852900,10,2041.5791397799542
201908,50평 이상,165.8299,112000,1,2228.78986238308
201909,20평 미만,6917.7567,6427850,134,3066.298211962268
201909,20~30평,11634.7589,8929700,141,2532.7563942902157
201909,30~40평,3690.8231,2919850,31,2610.665626320589
201909,40~50평,2353.4475,1508850,17,2115.7068513319286
201909,50평 이상,535.9099,310500,3,1911.9818462021321
201910,20평 미만,13062.0637,12656650,263,3197.576275791703
201910,20~30평,20824.0403,17600550,249,2789.1712733575528
201910,30~40평,6860.3759,5552800,59,2671.0256503583137
201910,40~50평,2242.4436,1450900,16,2135.157379209002
201910,50평 이상,343.6899,188000,2,1805.1155998474203
201911,20평 미만,14106.9055,13789800,272,3225.820148862555
201911,20~30평,19793.6689,17226050,235,2871.9266391285346
201911,30~40평,6636.3978,5442400,57,2706.275383311109
201911,40~50평,1857.1426000000001,1145100,13,2034.7548971199087
201911,50평 이상,358.0499,200000,2,1843.3184871717601
201912,20평 미만,16778.5569,16386300,328,3222.8510665300423
201912,20~30평,21966.3076,18474300,262,2775.3954424274743
201912,30~40평,5847.7512,4610100,51,2601.569300691179
201912,40~50평,2591.904,1733800,18,2207.4660172598983
201912,50평 이상,675.3497,409000,4,1998.5201740668574
202001,20평 미만,9398.6548,8929350,183,3135.2204785731674
202001,20~30평,15382.2595,12444540,183,2669.7626574301385
202001,30~40평,5121.9205,3856300,45,2484.573901527757
202001,40~50평,1527.7826,986000,11,2129.7532777241995
202001,50평 이상,536.89,285000,3,1751.7554806384921
202002,20평 미만,13216.3973,13011650,259,3248.8766813933476
202002,20~30평,13837.5242,11327995,167,2701.5225382586864
202002,30~40평,3957.9653,3263550,35,2721.0230973980497
202002,40~50평,1228.3567,726300,9,1951.216613219922
202002,50평 이상,509.51980000000003,305500,3,1978.6277196685976
202003,20평 미만,6321.713,5878300,134,3068.533797722231
202003,20~30평,8621.1531,7007740,103,2682.41866624547
202003,30~40평,2422.102,1830690,21,2494.228979621833
202003,40~50평,682.6913,455000,5,2199.3835281041374
202003,50평 이상,177.86,95000,1,1762.6222871921734
202004,20평 미만,4389.426,3633400,95,2731.614566460398
202004,20~30평,6224.136,4800390,75,2545.138313173105
202004,30~40평,1617.1212,1203400,14,2455.7343011766834
202004,40~50평,1001.0596,644740,7,2125.389936822942
202004,50평 이상,343.6899,203500,2,1953.9416200476066
202005,20평 미만,8101.2196,8154700,165,3321.785030984717
202005,20~30평,11043.5861,9500800,132,2838.990860043188
202005,30~40평,3402.3485,2451150,30,2377.4151883618038
202005,40~50평,1183.471,744500,8,2075.969753377987
202006,20평 미만,29709.0371,30532850,583,3391.506922989436
202006,20~30평,37187.1096,33482899,443,2971.28676814398
202006,30~40평,12139.2619,10263300,106,2790.0287743194667
202006,40~50평,3941.2101000000002,2647400,28,2216.6846674832177
202006,50평 이상,1055.1299000000001,667000,6,2086.093854415461
202007,20평 미만,25926.313000000002,27495990,505,3499.794475211342
202007,20~30평,31341.4253,29596000,373,3116.220754644493
202007,30~40평,9014.4981,7477380,79,2737.2964890857315
202007,40~50평,3829.4341,2690800,27,2318.7864755265014
202007,50평 이상,678.9748,399000,4,1939.2472297940953
202008,20평 미만,9915.7402,11594299,191,3858.631421182253
202008,20~30평,14039.5341,12997100,169,3054.9753071934197
202008,30~40평,5303.6714,4544800,46,2827.8222515821776
202008,40~50평,1711.5616,1168000,12,2251.97854403838
202008,50평 이상,165.8299,120000,1,2387.989138267586
202009,20평 미만,7314.6531,8331150,143,3758.591777920404
202009,20~30평,12085.1374,12024500,144,3283.442189080945
202009,30~40평,2907.023,2304700,25,2616.253810169372
202009,40~50평,728.689,453000,5,2051.492474841805
202009,50평 이상,165.8299,125000,1,2487.488685695402
202010,20평 미만,7843.6967,8832200,152,3715.8830988454715
202010,20~30평,12834.2587,12434880,154,3197.310024614043
202010,30~40평,2751.2577,2368100,24,2840.420946391172
202010,40~50평,871.548,632000,6,2392.9835189800215
202010,50평 이상,355.72,269000,2,2495.5020802878666
202011,20평 미만,9103.7378,10686640,180,3873.783799001768
202011,20~30평,18296.389,17946140,219,3236.8278789874876
202011,30~40평,5138.0451,4665900,45,2996.756490128901
202011,40~50평,2271.7178,1686700,16,2450.1766900800794
202011,50평 이상,675.3497,513500,4,2509.1445217196365
202012,20평 미만,10274.336,12430400,207,3992.503262497937
202012,20~30평,14152.2192,14399400,169,3357.6373661595067
202012,30~40평,4582.4912,4275450,39,3078.8897095972598
