년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201807,30~40평,2956.708,1797600,26,2006.3124258465832
201807,40~50평,1375.982,782900,10,1877.6190386211445
201808,20평 미만,17850.9608,11460600,321,2118.6523472730946
201808,20~30평,29087.841,17442000,351,1978.7855688567604
201808,30~40평,12199.298999999999,6469500,107,1750.0472773066715
201808,40~50평,2022.686,1000300,14,1631.9834121559154
201808,50평 이상,510.71900000000005,276500,3,1786.5988929332957
201809,20평 미만,9215.9337,5629124,171,2015.6513495751387
201809,20~30평,14531.9696,8671250,175,1969.1153909377842
201809,30~40평,5015.428,2663700,44,1752.634072306491
201809,40~50평,1271.673,583200,9,1513.4079279814857
201809,50평 이상,169.199,72000,1,1404.263618579306
201810,20평 미만,5191.5739,3163020,103,2010.5590714985294
201810,20~30평,7300.165,4272461,88,1931.3428258128413
201810,30~40평,1849.987,1016250,16,1812.7830087454665
201810,40~50평,1153.76,635400,8,1817.3796976840936
201811,20평 미만,2630.0609,1687900,55,2117.8482977333338
201811,20~30평,4007.8116,2363600,49,1946.169325923404
201811,30~40평,1147.104,753500,10,2167.6761653694866
201811,40~50평,132.68,42700,1,1062.028941814893
201812,20평 미만,2400.2366,1515800,49,2084.019550405989
201812,20~30평,2508.5216,1432200,31,1884.0818432657704
201812,30~40평,707.442,303500,6,1415.7344347663836
201812,40~50평,134.64,46700,1,1144.607843137255
201901,20평 미만,2567.944,1600400,50,2056.633633755253
201901,20~30평,3188.5631,1793830,39,1856.522456776847
201901,30~40평,1111.875,567500,10,1684.317032040472
201902,20평 미만,1523.6609,894700,34,1937.7736870454573
201902,20~30평,3133.5565,1841500,38,1939.3140031143523
201902,30~40평,1143.817,520300,10,1501.1055090106197
201902,40~50평,273.348,129000,2,1557.355458975372
201903,20평 미만,3079.095,1708100,65,1830.6450434299688
201903,20~30평,3742.8044,2287950,46,2017.266785301417
201903,30~40평,1502.636,864950,13,1899.5518542082048
201904,20평 미만,5057.867,3070798,95,2003.5389226328014
201904,20~30평,5128.6722,3038100,62,1954.8393051909227
201904,30~40평,914.208,535000,8,1931.1797752808989
201904,50평 이상,376.65999999999997,409500,2,3587.718366696756
201905,20평 미만,4276.928,2908400,85,2244.06863992099
201905,20~30평,5385.8633,3479300,66,2131.8197957233706
201905,30~40평,1048.999,756500,9,2379.8402095712195
201905,40~50평,134.99,87500,1,2139.0473368397656
201906,20평 미만,9462.724,6094300,175,2125.3066241813667
201906,20~30평,8269.9902,5596550,100,2233.2088132341437
201906,30~40평,1959.796,1251440,17,2107.235651057559
201906,40~50평,133.78,72000,1,1776.0502317237253
201906,50평 이상,339.499,172000,2,1671.8753221658972
201907,20평 미만,9066.328,6572270,169,2392.2023337342307
201907,20~30평,14064.0002,10095100,169,2368.7307683627587
201907,30~40평,3658.524,2393500,32,2158.944426768828
201907,40~50평,437.03,285000,3,2152.0261766926756
201908,20평 미만,7148.5649,5504800,130,2541.1869730664403
201908,20~30평,10580.2984,7628450,127,2379.3171088633944
201908,30~40평,2137.2081,1512450,19,2335.329442182069
201908,40~50평,1111.56,758000,8,2250.350858253266
201908,50평 이상,338.398,213000,2,2077.1399358152235
201909,20평 미만,7032.978,5259400,138,2467.805245516195
201909,20~30평,12284.4644,8900000,148,2390.824625614121
201909,30~40평,2504.638,1443900,22,1902.4186329521472
201909,40~50평,901.057,593200,6,2172.515168296789
201909,50평 이상,339.499,196500,2,1910.0203535209234
201910,20평 미만,13256.4871,10286050,245,2560.5550508173465
201910,20~30평,19506.9467,14339485,235,2425.817901065983
201910,30~40평,5290.7306,3586450,46,2236.985001655537
201910,40~50평,1577.1779999999999,1046400,11,2189.4294746693145
201910,50평 이상,509.61800000000005,341500,3,2211.362236027769
201911,20평 미만,13359.4284,10857940,244,2682.0909493403174
201911,20~30평,22076.1696,16479100,267,2463.3363026890315
201911,30~40평,5412.8155,3419100,48,2084.50297262118
201911,40~50평,1994.906,1440400,14,2382.7288102797825
201911,50평 이상,169.199,120000,1,2340.439364298843
201912,20평 미만,12531.4566,9714389,232,2558.16101218433
201912,20~30평,18757.7849,13627000,227,2397.356630312996
201912,30~40평,4704.9401,3088200,41,2166.0339522707204
201912,40~50평,1280.6580000000001,592600,9,1527.0118954474963
202001,20평 미만,11340.4595,8611780,212,2505.9720022808597
202001,20~30평,16187.9741,11603715,196,2365.475708291379
202001,30~40평,3064.243,1787400,27,1924.9191398985
202001,40~50평,1180.32,560700,8,1567.6342008946726
202002,20평 미만,14589.3871,10911730,275,2468.1440524667414
202002,20~30평,21047.9685,14745640,252,2311.891145219074
202002,30~40평,4874.5171,2971100,43,2011.4053964442958
202002,40~50평,1299.977,479000,9,1215.944589788896
202003,20평 미만,8566.9609,6093450,158,2347.201678018631
202003,20~30평,11608.9607,8015240,140,2278.4375521229904
202003,30~40평,2926.016,1709250,26,1927.7150227476538
202003,40~50평,728.8702000000001,378000,5,1711.4158323388715
202003,50평 이상,169.199,120000,1,2340.439364298843
202004,20평 미만,5954.1769,4510950,124,2500.1163468959076
202004,20~30평,7241.0688,4746850,88,2163.3001194519793
202004,30~40평,2944.8404,1793000,26,2009.2430136451537
202004,40~50평,399.14,169000,3,1397.25409630706
202005,20평 미만,8749.8868,6777050,171,2555.9490666782112
202005,20~30평,14277.7752,9933390,173,2295.888998168286
202005,30~40평,3660.7816000000003,2066500,33,1862.8398918963096
202005,40~50평,418.97,148500,3,1169.654151848581
202006,20평 미만,22997.3073,19771295,416,2837.0831701674915
202006,20~30평,33516.0703,25682770,402,2528.7314485672264
202006,30~40평,8851.8155,5882600,78,2193.0619769469886
202006,40~50평,1759.652,1153000,12,2162.302546185268
202006,50평 이상,1186.414,800500,7,2226.583637752083
202007,20평 미만,13513.1093,11769110,252,2874.102631583095
202007,20~30평,21736.1303,17675850,261,2683.5643785223347
202007,30~40평,5520.59,4129450,49,2468.429099063687
202007,40~50평,2047.7782,1376800,14,2218.7168512683647
202007,50평 이상,169.199,125000,1,2437.957671144628
202008,20평 미만,7145.2769,5840750,134,2697.512674421337
202008,20~30평,9243.9094,7785700,112,2779.4311787607953
202008,30~40평,2211.619,1696700,19,2531.679281105832
202008,40~50평,611.33,467500,4,2523.596093762779
202008,50평 이상,169.199,130000,1,2535.4759779904134
