년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,48.435901505896254,62.59595254710397,39.978050513648924,951.182397776514,20.487054285714287,61.53846153846153,46.328972963874676
201606,2016-06-01,51.39491767447223,62.67570531352806,39.79607208948715,917.91736281788,23.845336964285718,60.23076923076923,46.821945957155705
201607,2016-07-01,48.7197681357788,65.38729937194697,29.186163093874946,939.8638477659777,21.374371312500003,64.38461538461539,43.7808500643508
201608,2016-08-01,39.37028400177459,72.08653175157012,45.40040548297791,940.1804488856092,23.104018875,67.38461538461537,50.1340005656142
201609,2016-09-01,27.061689019075718,75.93859036985344,38.63791244107378,949.3075765391384,24.396310803571428,66.46153846153847,46.6731355139123
201610,2016-10-01,32.67825783823942,77.06020427583582,53.821697824433976,984.9457833671198,26.48479537815126,66.61538461538463,53.181467463380145
201611,2016-11-01,41.7964434637932,55.47801814375436,37.948669417366474,961.0273126764544,23.201996651583716,57.76923076923077,43.36394918706696
201612,2016-12-01,43.51578138628445,38.660153524075355,32.94760040328201,982.76163913676,21.996848397435897,50.46153846153846,37.71856387994368
201701,2017-01-01,37.94121412720092,23.517096999302165,34.18966529933285,964.841039370248,23.59480657894737,54.15384615384615,36.72635427088303
201702,2017-02-01,35.72204872418697,23.447313328681084,25.425367594279862,950.034048167585,25.81475013368984,58.92307692307692,34.89803066542916
201703,2017-03-01,30.367252079037506,35.93859036985346,30.774507002304542,957.3050880801468,23.67493076923077,58.15384615384615,37.14900891076412
201704,2017-04-01,32.171906494399416,49.05792044661549,27.969540916011155,936.9116143608668,21.80673236111111,58.84615384615385,37.9256160039359
201705,2017-05-01,42.86812157391211,52.477320307048146,36.70508246539661,965.8874586006784,24.79266171052632,60.0,43.483858354587795
201706,2017-06-01,52.97270503151732,47.03419399860433,27.223054077241937,916.0277082877808,31.5220919138756,59.0,41.50724509288122
201707,2017-07-01,65.62738152804346,45.778087927424984,42.40741262941578,988.062097759176,29.10006084090909,60.15384615384616,48.17174876682698
201708,2017-08-01,69.36901133724744,50.732728541521276,44.18681329427939,942.2967448583036,35.15907583333333,58.00000000000001,50.25196351284388
201709,2017-09-01,61.03158032938527,56.17585484996511,35.10257464959914,991.1691284396584,28.666826825396825,56.15384615384615,45.27531608704956
201710,2017-10-01,55.240466930425846,48.70900209351012,31.30135281445976,932.635315220574,27.565062777777776,53.15384615384614,41.37237806818111
201711,2017-11-01,66.07308395049277,42.98674110258199,43.14157404608726,1032.138522896155,29.103279375,48.92307692307693,45.328290184784116
201712,2017-12-01,71.85838760299978,33.0774598743894,43.50679067547171,975.6193237811644,28.33687660326087,48.00000000000001,44.594889161577875
201801,2018-01-01,62.71265496927232,33.56594556873691,20.411915369576658,972.6629262446592,35.48212919642857,50.92307692307693,37.2320840568365
201802,2018-02-01,18.313372949994964,35.170969993021636,26.948801825355375,946.7910776026127,36.00333674242424,53.23076923076924,34.8258163258074
201803,2018-03-01,14.173446688377068,49.26727145847871,29.763766363593426,960.6717002526992,36.22168649456522,47.15384615384615,35.56912250826099
201804,2018-04-01,15.516352234648048,53.244940683879975,31.13335681432641,940.3426302111023,32.36280760869565,44.53846153846154,35.48087302574998
201805,2018-05-01,16.038242153365704,59.804605722260995,33.25446877366235,959.9425432558088,30.144439642857144,45.15384615384615,36.92954754012527
201806,2018-06-01,16.693384441281825,51.01186322400558,38.63758980607232,958.1156923937034,29.60659875,43.53846153846154,37.311917587401624
201807,2018-07-01,17.970562051188093,50.662944870900205,29.479053747843192,945.354022224312,29.701154433333333,44.23076923076923,34.40972264969846
201808,2018-08-01,18.66579028297817,52.407536636427075,34.91137858457505,963.5765668935054,36.39499023076923,49.07692307692307,38.83162767337307
201809,2018-09-01,21.06331395380022,52.61688764829029,37.43965889180612,958.8293256677348,47.30641759615385,53.53846153846153,42.794483836431915
201810,2018-10-01,26.468528415109414,58.6880669923238,43.12270264499321,994.4436479510427,42.27940324074074,49.84615384615385,44.54096929932634
201811,2018-11-01,42.60661021196609,50.17445917655269,39.96856436898093,982.8873519906766,34.58048925925927,43.61538461538462,41.67755074544321
201812,2018-12-01,59.16258859910254,41.52128401953943,22.412446673549844,923.5552341414776,32.10134660714286,38.46153846153846,34.860427019528736
201901,2019-01-01,53.8953669747778,31.891137473831122,28.04297530706421,947.902524681816,35.064515517241375,40.84615384615384,36.00957020267326
201902,2019-02-01,54.09928500996136,30.565247732030702,32.35401390124667,917.4041481621704,33.27597240740741,42.846153846153854,37.609905780834914
201903,2019-03-01,44.26626702961901,43.75436147941382,30.508645253145726,934.8774011349608,34.36739214285714,41.53846153846154,37.220328608274066
201904,2019-04-01,49.47939216754352,45.987438939288204,50.034453408365685,981.6404666754088,33.739914642857144,40.46153846153846,44.62178439309514
201905,2019-05-01,53.16054334108974,51.29099790648988,34.25991177445798,936.8811252729396,31.119004741379317,42.23076923076924,40.272954795906955
201906,2019-06-01,52.50314826678757,45.28960223307746,27.16775025051658,948.798621111315,29.96956120689655,45.84615384615384,37.68977904273687
201907,2019-07-01,39.940561503017534,48.569434752267966,37.257081205323686,954.2781435466208,33.94349733333334,49.3076923076923,41.52217563069705
201908,2019-08-01,22.820330385710218,50.593161200279134,40.95479510700578,979.0786036372622,34.46540133333333,49.07692307692307,40.94990570493146
201909,2019-09-01,22.988265601954975,53.454291695743194,40.7863113012581,989.7657444124856,40.24567068965517,54.3076923076923,43.444302298023956
201910,2019-10-01,24.86388329121278,55.89672016748081,36.81754667123122,993.812673588818,43.05274387931034,58.23076923076924,43.996820656856485
201911,2019-11-01,35.63569590209338,56.66434054431263,24.24365298114566,955.461131725192,47.115012500000006,55.99999999999999,41.09003497420173
201912,2019-12-01,49.08090702624718,58.75785066294487,0.0,862.6775472701472,51.44784202380953,54.38461538461539,34.79317486087428
202001,2020-01-01,66.90689628865451,51.5003489183531,24.436610420633183,909.475307863469,56.78858106481482,57.30769230769232,46.19892953474287
202002,2020-02-01,67.87052004953433,67.82972784368457,53.473211632520965,908.1296741830236,57.306395384615385,64.0,60.274114365727
202003,2020-03-01,30.7315625226882,84.99651081646894,61.36583126889735,953.712398455678,53.82355296296296,59.53846153846154,58.90219844056855
202004,2020-04-01,29.272107985760115,100.0,64.63215935923824,965.1268522896584,52.69643442307692,53.615384615384606,60.088580591261085
202005,2020-05-01,43.53013200246261,88.9741800418702,20.7070572598622,928.0355342623468,52.65111542307693,57.6923076923077,46.13125328303184
202006,2020-06-01,39.303969753631726,76.8318213538032,35.100509290151315,967.0795761508998,70.11567679999999,58.538461538461526,51.954119044597704
202007,2020-07-01,42.2403772807024,76.69225401256105,72.77281263876577,1005.2790032217388,77.50155853333334,54.3076923076923,65.53922019214903
202008,2020-08-01,45.85813432405189,60.36287508722958,29.059862592558915,954.7984966593856,69.57987455357144,55.76923076923077,47.82786695914921
202009,2020-09-01,40.93302878045703,45.91765526866714,23.2900680836503,968.9120731135596,61.15928885093168,58.61538461538461,42.83559881690403
202010,2020-10-01,32.76892055773969,34.19399860432658,40.838836965257386,977.463642096234,70.36712782608696,61.99999999999999,48.719027007011405
