년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
202106,2021-06-01,30.93735627399581,50.23630803447317,40.48090014390745,1400.1558689280798,70.44525625,71.53846153846153,52.766426911041606
202107,2021-07-01,62.81663083977445,44.67611898804558,72.57186481149995,1496.795533748799,70.47988218181818,70.38461538461537,67.00488258592905
202108,2021-08-01,28.038277718037342,46.78899082568807,90.31318170283281,1605.835266220612,77.58919614035088,72.38461538461539,70.69755543116364
202109,2021-09-01,24.09520340753967,53.07200444815123,85.07326486415423,1683.084128607181,72.9272051388889,70.6923076923077,68.0337013783256
202110,2021-10-01,59.13384812905432,46.149569085348894,43.603281987303056,1613.6499118735408,68.95738675213676,62.46153846153846,54.380568475561596
202111,2021-11-01,47.052357226226114,30.38643313872671,31.62300674260371,1603.828790200347,61.39861819004525,53.07692307692308,43.22692465326796
202112,2021-12-01,28.10881647638306,13.34445371142618,32.762005298206596,1508.6392241415194,58.63629037815126,49.84615384615385,37.90534264610961
202201,2022-01-01,29.002714301567668,2.0572699471781917,31.385931607946798,1435.0105466027649,60.37033089583333,47.61538461538461,35.82696988209577
202202,2022-02-01,30.4373336532112,0.0,37.62172723973237,1422.4227267132082,63.218745051282056,51.76923076923077,39.397390690557735
202203,2022-03-01,36.61451972260789,8.201278843480672,41.6480367040839,1438.3384710602045,62.337854579831934,50.46153846153846,42.14485046954984
202204,2022-04-01,27.931315528004113,19.071448429246587,46.79390307433532,1485.9506273945476,62.22634191964286,49.76923076923077,44.02947055092782
202205,2022-05-01,60.24489915373717,26.96691687517375,34.44644228163884,1352.1822489886588,60.76790085416667,46.0,43.57291693031246
202206,2022-06-01,67.33424850581117,28.106755629691406,37.03676115057728,1412.03007915289,60.450725,41.92307692307693,44.4413699004091
202207,2022-07-01,70.96705459678174,29.496802891298294,48.53768064415503,1467.2484424746683,57.9738509375,37.46153846153846,47.60763266747388
202208,2022-08-01,75.175198240051,32.41590214067278,36.20227298530836,1316.791864038839,59.838458676470594,36.07692307692309,44.11468266314976
202209,2022-09-01,69.85267826187655,38.2262996941896,33.807488194392036,1319.6810166577304,58.86391384615385,33.15384615384615,42.4605417279301
202210,2022-10-01,64.53382879788074,41.95162635529607,43.70009951536202,1352.931348778951,59.80644068376069,30.84615384615384,45.288221288626374
202211,2022-11-01,26.639315518156202,45.48234639977758,49.242851415405084,1427.1300765665462,59.680068472222224,30.15384615384616,42.74067754442837
202212,2022-12-01,47.490524367335446,45.954962468723934,42.48405064275169,1365.7322852712634,57.59541888157895,27.923076923076923,42.17018564247659
202301,2023-01-01,50.403714601349535,46.0105643591882,35.62580307225871,1329.0638180640751,66.59804420454546,34.30769230769231,43.08744565296266
202302,2023-02-01,46.004177898893275,49.62468723936614,44.554572458586264,1395.0825694939354,69.33576066666666,42.46153846153846,48.56345721817223
202303,2023-03-01,47.00272996533481,59.43842090631081,41.23420004815788,1324.3089642815212,60.42433745614035,41.38461538461538,47.14691834038586
202304,2023-04-01,50.651919473530825,66.66666666666666,41.315478076516094,1390.6877095140212,56.56469464114832,41.38461538461538,47.95609863663141
202305,2023-05-01,49.97493797238568,67.02807895468445,50.543507754824965,1384.2256518412366,55.536817590909095,43.53846153846154,51.530742853324256
202306,2023-06-01,31.81476129547775,67.25048651654156,47.82796213931502,1428.9833900273263,54.11954925,44.76923076923077,48.43318280507036
202307,2023-07-01,31.54832406052361,65.63803169307756,44.52285806138656,1401.768665015506,51.3557175,47.07692307692308,47.20388318491621
202308,2023-08-01,40.76888437268967,61.55129274395329,40.30201668419389,1420.2913666164366,52.50626002525252,48.38461538461539,46.867820828989956
202309,2023-09-01,33.20345068703406,51.09813733666944,44.62704753829861,1428.315947311135,52.41192647727273,50.69230769230769,46.69203103603529
202310,2023-10-01,34.813369640988824,45.64915207117041,49.18557715762123,1490.2963231481372,50.864784375,46.38461538461539,46.49863872159118
202311,2023-11-01,60.897655418772324,42.50764525993883,38.499095653564545,1398.3363198062996,51.346572732919256,42.30769230769231,44.67925505044745
202312,2023-12-01,64.17358626840243,36.947456213511245,36.14090596959331,1426.764812043999,49.68982273809524,42.30769230769231,43.31984388723423
202401,2024-01-01,59.14669425904666,34.806783430636635,46.78579398645413,1459.8544865783813,55.36318756666667,45.07692307692307,47.692921510700124
202402,2024-02-01,33.62519309189582,36.002224075618564,44.41432436867216,1452.9417873961015,52.01813520833333,49.53846153846154,44.435776340839936
