년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201907,2019-07-01,45.38919404716151,47.30205822362322,35.86226841039316,979.7161615524808,33.94349733333334,49.3076923076923,41.55664815440877
201908,2019-08-01,82.52320582503691,54.03300574819211,61.42643272247583,1131.0661668662055,34.46540133333333,49.07692307692307,56.00781886875093
201909,2019-09-01,100.0,52.660856666048595,54.409052896463905,1050.646286315255,40.24567068965517,54.3076923076923,57.73954927738979
201910,2019-10-01,99.60081640986441,59.63285740775079,22.47999463917053,1032.795166574164,43.05274387931034,58.23076923076924,48.787811240500446
201911,2019-11-01,26.156903295712507,58.019655108473955,33.933209388095115,1029.966396944089,47.115012500000006,55.99999999999999,43.4659449613566
201912,2019-12-01,42.07760201985317,69.47895419988875,62.55395642956507,1124.1679320140372,51.44784202380953,54.38461538461539,57.15178442754079
202001,2020-01-01,34.066479240527364,70.38753940292973,71.24569927961105,1156.0207580408155,56.78858106481482,57.30769230769232,60.837957314941306
202002,2020-02-01,32.343744642645824,96.19877619135919,51.273113668723504,1157.4527747142963,57.306395384615385,64.0,58.609364195996164
202003,2020-03-01,36.57520808562795,97.79343593547192,0.0,1062.8200380184742,53.82355296296296,59.53846153846154,39.75422883169731
202004,2020-04-01,22.960109431815432,100.0,3.593741488592857,1037.678367389545,52.69643442307692,53.615384615384606,37.93613451729212
202005,2020-05-01,26.771279795584473,65.60356017059152,34.27537591329124,1048.457801607708,52.65111542307693,57.6923076923077,45.8639808019624
202006,2020-06-01,0.050597565003828976,73.83645466345261,40.26143228289047,1041.82337610437,70.11567679999999,58.538461538461526,48.4793497321841
202007,2020-07-01,4.822256119051213e-14,68.60745410717595,26.915945071634546,1018.553731610247,77.50155853333334,54.3076923076923,43.198669395392166
202008,2020-08-01,11.81333503045415,55.368069720007426,31.17846216984329,1011.623329612983,69.57987455357144,55.76923076923077,43.689426228596254
202009,2020-09-01,20.96044848307769,19.951789356573336,38.58460817547659,1018.6850826742416,61.15928885093168,58.61538461538461,42.44638207285909
202010,2020-10-01,27.61090547601834,11.440756536250706,48.25223735743733,1058.0709855963266,70.36712782608696,61.99999999999999,47.82481000054974
202011,2020-11-01,24.799117244817683,14.74133135546079,58.74216059502546,1111.0760977474483,83.83850073863636,64.07692307692308,54.09731816331994
