년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,59.24226639965051,62.93306080735821,69.75610566054783,1063.7191731592204,20.487054285714287,61.53846153846153,58.14422640954035
201606,2016-06-01,54.30538448219136,64.30834367472077,51.138676833038765,1092.622987270054,23.845336964285718,60.23076923076923,51.35974576351275
201607,2016-07-01,23.169968540860694,60.761369443025025,58.399421434521635,1093.4760803407264,21.374371312500003,64.38461538461539,50.23352429309713
201608,2016-08-01,18.052613393614074,62.5447112927951,50.456281614908036,1076.2399212379123,23.104018875,67.38461538461537,48.0461208284228
201609,2016-09-01,13.925542354843884,72.72764435360244,51.06914038909447,1083.4793512649844,24.396310803571428,66.46153846153847,48.98067871065918
201610,2016-10-01,34.198654469650926,80.74696892274818,73.38195638839373,1155.047520366143,26.48479537815126,66.61538461538463,60.67845312055654
201611,2016-11-01,30.31744784393975,69.70873786407768,67.4104795528143,1165.544542877388,23.201996651583716,57.76923076923077,54.019548247032425
201612,2016-12-01,46.02218550234456,37.874297393970366,49.25596932963051,1109.1452304630748,21.996848397435897,50.46153846153846,43.64156150241004
201701,2017-01-01,28.49327969267474,10.464997445068986,47.84345847929012,1087.831515349802,23.59480657894737,54.15384615384615,38.69267763527315
201702,2017-02-01,25.133001701205426,7.869187531936646,51.46805693376503,1086.0786979454128,25.81475013368984,58.92307692307692,40.74207533178323
201703,2017-03-01,16.97151559859086,15.53398058252428,51.31495023393037,1069.5384972278655,23.67493076923077,58.15384615384615,40.11312075836118
201704,2017-04-01,49.4440025758722,25.784363822176797,60.28306301172286,1143.179985475162,21.80673236111111,58.84615384615385,48.48516616956425
201705,2017-05-01,60.092379066198944,33.63311190597854,55.39141493938746,1081.6097918531918,24.79266171052632,60.0,49.82158085688674
201706,2017-06-01,59.73095462141097,40.5314256515074,48.093473163527925,1105.340541034491,31.5220919138756,59.0,48.84382692843091
201707,2017-07-01,44.50530337811082,46.45886561062851,57.26672407000424,1106.9771246054647,29.10006084090909,60.15384615384616,50.8173452126918
201708,2017-08-01,31.67792209365524,49.40214614205416,60.62822303426263,1156.271753656462,35.15907583333333,58.00000000000001,51.1287479664556
201709,2017-09-01,34.59280947827163,54.297393970362805,60.50628286897196,1153.797736911591,28.666826825396825,56.15384615384615,50.62695999749055
201710,2017-10-01,39.902327872979285,54.420030659172205,51.593072862820655,1143.3465169095766,27.565062777777776,53.15384615384614,47.27109127363436
201711,2017-11-01,23.347283376335138,49.47368421052631,50.82697045483782,1131.4398805376404,29.103279375,48.92307692307693,43.48832174457015
201712,2017-12-01,31.75278965657077,37.07715891670924,47.836842651686055,1089.666999011747,28.33687660326087,48.00000000000001,41.59716999023925
201801,2018-01-01,54.195013344093844,34.1951967296883,56.66311718280289,1162.2683743018165,35.48212919642857,50.92307692307693,48.9339558834373
201802,2018-02-01,58.02534441402144,30.556974961676037,55.74900427954469,1109.8186810044708,36.00333674242424,53.23076923076924,49.29313423885877
201803,2018-03-01,53.94316400195701,38.89626980071538,49.34630535575305,1127.2734189567773,36.22168649456522,47.15384615384615,46.097850612493936
201804,2018-04-01,40.859706387639136,37.12825753704651,50.83652261745372,1088.8219837196414,32.36280760869565,44.53846153846154,43.53031493261424
201805,2018-05-01,38.58929361234152,39.40725600408789,49.62340972620212,1088.205424929938,30.144439642857144,45.15384615384615,42.92788959111453
201806,2018-06-01,38.2300716081869,32.84619315278488,54.712355395813674,1102.9387605294064,29.60659875,43.53846153846154,43.35946268077164
201807,2018-07-01,30.567588928631984,35.993868165559526,53.38399293788877,1088.6203602707883,29.701154433333333,44.23076923076923,42.517445137727314
201808,2018-08-01,46.12965674900727,42.04394481349003,59.988768885360756,1158.8340307552207,36.39499023076923,49.07692307692307,49.74624860903457
201809,2018-09-01,47.24368849830868,54.992335206949406,75.8807056941992,1238.723854569962,47.30641759615385,53.53846153846153,59.818327980165435
201810,2018-10-01,50.424874290150555,62.912621359223294,61.957276215683635,1211.0747172067568,42.27940324074074,49.84615384615385,54.65568257931057
201811,2018-11-01,54.3156797384844,57.56770567194685,44.18612097834925,1159.6325064570322,34.58048925925927,43.61538461538462,45.54148506146119
201812,2018-12-01,21.45415621951276,42.442514052120586,45.66642085088811,1117.9275399288244,32.10134660714286,38.46153846153846,38.40091768822105
201901,2019-01-01,27.4249401333405,30.229943791517627,43.572418753392824,1037.55207349497,35.064515517241375,40.84615384615384,37.928422843419426
201902,2019-02-01,52.53466493507295,28.942258559018903,50.3806718767424,1078.82104614313,33.27597240740741,42.846153846153854,43.5207849162709
201903,2019-03-01,52.417318512947375,35.80991313234542,57.548879153091924,1077.5969404502528,34.36739214285714,41.53846153846154,46.71023586528773
201904,2019-04-01,29.804334467222702,38.569238630556974,53.98915333806226,1084.9349039447,33.739914642857144,40.46153846153846,42.61927211735743
201905,2019-05-01,19.65282247643182,41.93152784874808,55.46976415469519,1098.1151784433057,31.119004741379317,42.23076923076924,42.33800426369001
201906,2019-06-01,17.025689921392363,39.499233520694936,55.76230728337265,1108.2362028812508,29.96956120689655,45.84615384615384,42.53939562201428
201907,2019-07-01,25.598875026052497,43.80173735309146,59.53074857584577,1151.6890885563755,33.94349733333334,49.3076923076923,46.929286225862086
201908,2019-08-01,27.511962045003884,47.020950434338275,63.971539663708164,1193.751770725845,34.46540133333333,49.07692307692307,49.14569391144639
201909,2019-09-01,42.027398302333616,53.33673990802249,55.7239066729959,1171.011188410983,40.24567068965517,54.3076923076923,51.037658292214424
