년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,47.0931675907116,87.78409090909092,48.917190469988995,1005.8434182338752,20.487054285714287,61.53846153846153,52.43834750444398
201606,2016-06-01,56.149210182877304,82.95183982683983,46.2500627562533,995.8569757575804,23.845336964285718,60.23076923076923,52.20964606823846
201607,2016-07-01,60.69383628426296,89.81060606060608,9.511036767945098,987.0849935423064,21.374371312500003,64.38461538461539,41.44422770491826
201608,2016-08-01,52.12464668368506,86.23106060606062,41.93430712057849,1019.4671372491704,23.104018875,67.38461538461537,52.28322758082453
201609,2016-09-01,53.101420753804184,83.89772727272727,40.7701593178679,1009.8856048077648,24.396310803571428,66.46153846153847,51.66928050049053
201610,2016-10-01,51.82240335357062,80.09469696969698,39.06628835471418,1040.3256585105555,26.48479537815126,66.61538461538463,50.78940392512726
201611,2016-11-01,50.39156273153811,64.05303030303031,37.48122225053317,1033.5991367271615,23.201996651583716,57.76923076923077,45.34660910705291
201612,2016-12-01,51.20843147179652,40.511363636363654,17.947013115830035,1023.804206751246,21.996848397435897,50.46153846153846,33.66134085406053
201701,2017-01-01,33.448112764398594,14.886363636363651,12.05214004033061,993.8331844962934,23.59480657894737,54.15384615384615,27.337741089514637
201702,2017-02-01,31.61141396715601,17.40530303030304,7.527321199395801,980.1561331639058,25.81475013368984,58.92307692307692,27.364633795293617
201703,2017-03-01,66.05735061451276,37.40530303030304,36.034198496996886,1015.7706327593908,23.67493076923077,58.15384615384615,43.63450233339704
201704,2017-04-01,51.75239279369188,55.85227272727275,49.82919289734322,1022.2381977531834,21.80673236111111,58.84615384615385,48.87334901989583
201705,2017-05-01,47.814045789769686,72.8409090909091,27.034591187519148,1020.7655942407148,24.79266171052632,60.0,43.262875532295496
201706,2017-06-01,35.226129250713086,80.3030303030303,40.133929585507225,1044.4239134150444,31.5220919138756,59.0,47.96633408622679
201707,2017-07-01,36.37990850732765,85.3030303030303,42.88525517730368,1048.7161228727966,29.10006084090909,60.15384615384616,49.62367732794893
201708,2017-08-01,33.52545110738677,74.96212121212122,35.03233422017665,1064.6223005991371,35.15907583333333,58.00000000000001,45.596124892000326
201709,2017-09-01,47.929211625934556,63.65530303030303,19.40215754727439,1039.693127171927,28.666826825396825,56.15384615384615,39.0773050358468
201710,2017-10-01,50.85705634389267,55.79545454545456,14.408509811327525,1043.7012792764258,27.565062777777776,53.15384615384614,35.79776325026124
201711,2017-11-01,41.45735048072376,48.08712121212122,23.153087872587665,1038.2841383019013,29.103279375,48.92307692307693,35.892900854030536
201712,2017-12-01,49.33390247449263,37.67045454545455,34.68861535528172,1074.3130667074445,28.33687660326087,48.00000000000001,39.26709149233113
201801,2018-01-01,76.37649061793935,36.19318181818183,18.721133881741256,1023.6487392807264,35.48212919642857,50.92307692307693,38.6766945233581
201802,2018-02-01,86.08341429898235,36.9128787878788,20.242859735903277,1063.466459752426,36.00333674242424,53.23076923076924,41.16773036247974
201803,2018-03-01,81.55935972425901,49.54545454545456,47.43149126061423,1076.488307562945,36.22168649456522,47.15384615384615,50.2108382375755
201804,2018-04-01,84.55758554100584,48.825757575757585,0.0,1008.2177660947146,32.36280760869565,44.53846153846154,32.66195441551516
201805,2018-05-01,85.77409397109193,51.30681818181818,18.25030159038813,1056.602394862283,30.144439642857144,45.15384615384615,39.33284706063972
201806,2018-06-01,86.92092302088837,46.306818181818194,24.983136912396986,1009.8809290833062,29.60659875,43.53846153846154,40.72317076679265
201807,2018-07-01,70.41823549820742,47.462121212121225,22.53325958774944,1051.0530551800657,29.701154433333333,44.23076923076923,38.13455091719569
201808,2018-08-01,62.13427392506129,53.882575757575765,50.39283981897699,1085.971257787622,36.39499023076923,49.07692307692307,49.868079450817724
201809,2018-09-01,19.386880198753666,59.62121212121213,39.16343915934184,1090.4812548455066,47.30641759615385,53.53846153846153,44.063793269803824
201810,2018-10-01,30.869956857136877,66.02272727272728,16.310597280873946,1067.2558838511418,42.27940324074074,49.84615384615385,36.623743512188476
201811,2018-11-01,8.998770657036244,61.00378787878788,9.427446990087462,1047.4305114103906,34.58048925925927,43.61538461538462,28.140845806243675
201812,2018-12-01,47.07806430999409,60.018939393939405,34.18049752842144,1097.3585850802149,32.10134660714286,38.46153846153846,39.78088620439524
201901,2019-01-01,51.35355625372344,59.22348484848485,34.113813463087475,1072.1229480379718,35.064515517241375,40.84615384615384,41.233180638981324
201902,2019-02-01,59.3628573680277,63.71212121212122,1.9123544156283874,1035.1481756196863,33.27597240740741,42.846153846153854,31.756630690638126
201903,2019-03-01,41.28408431779079,62.76515151515153,21.814621882285945,1065.4828777743598,34.36739214285714,41.53846153846154,36.18099634396182
201904,2019-04-01,47.42410687461161,60.340909090909086,37.19448521562202,1073.0759441739,33.739914642857144,40.46153846153846,41.66506863297098
201905,2019-05-01,25.192471955144384,59.67803030303032,25.879871170592807,1072.0338660503492,31.119004741379317,42.23076923076924,34.89231071087852
201906,2019-06-01,21.99654729987771,57.443181818181834,30.06427196759488,1093.029096572241,29.96956120689655,45.84615384615384,36.409433970988594
201907,2019-07-01,25.92593190159102,56.5719696969697,31.962824452727624,1097.7509910357408,33.94349733333334,49.3076923076923,38.91767393519783
201908,2019-08-01,39.70764869493261,60.45454545454545,19.005949574599637,1079.5781552204176,34.46540133333333,49.07692307692307,36.6113975890254
201909,2019-09-01,37.11065216527615,62.5189393939394,23.93628104912891,1098.094468194457,40.24567068965517,54.3076923076923,40.44517099246841
