년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201910,2019-10-01,38.43267681544557,25.55555555555556,38.12364700233077,562.0760833245338,43.05274387931034,58.23076923076924,42.35740938677977
201911,2019-11-01,52.294634036818756,27.222222222222232,45.69045990980886,629.192592251049,47.115012500000006,55.99999999999999,46.99851987581322
201912,2019-12-01,50.293733684124064,39.44444444444444,58.665447781119504,662.0060748012037,51.44784202380953,54.38461538461539,53.06350913918816
202001,2020-01-01,70.97393000700207,53.888888888888886,20.400613893799946,503.7072264434341,56.78858106481482,57.30769230769232,45.59327746146165
202002,2020-02-01,97.92512045681843,70.55555555555554,73.34050085552502,753.4167035521563,57.306395384615385,64.0,71.32521910867281
202003,2020-03-01,100.0,57.22222222222222,85.17102429828259,735.5404085964118,53.82355296296296,59.53846153846154,72.42078461123651
202004,2020-04-01,89.17657962501772,58.88888888888889,28.397896219797737,619.6017440117794,52.69643442307692,53.615384615384606,49.75575855847522
202005,2020-05-01,29.020567105029805,65.55555555555556,30.473407733482453,669.5521155585523,52.65111542307693,57.6923076923077,44.80845227583049
202006,2020-06-01,29.58247216599802,76.66666666666667,52.312887979624826,661.8565696494555,70.11567679999999,58.538461538461526,56.74262005156715
202007,2020-07-01,12.138789142898172,100.0,39.36227157409903,658.6782988500771,77.50155853333334,54.3076923076923,52.99630055072001
202008,2020-08-01,1.3215424049050638e-13,86.66666666666666,39.10475698048626,651.6245660825907,69.57987455357144,55.76923076923077,48.89928715184695
202009,2020-09-01,14.19238464133232,81.66666666666666,51.63755672511162,711.6153266149544,61.15928885093168,58.61538461538461,53.883265748774846
202010,2020-10-01,13.489599076420856,60.55555555555555,56.27998734099826,722.418210718077,70.36712782608696,61.99999999999999,55.008709072259485
202011,2020-11-01,11.051203065089608,50.55555555555556,48.01737808470602,739.2866108072194,83.83850073863636,64.07692307692308,53.10193303725397
202012,2020-12-01,14.259069460004959,74.99999999999999,32.96301382214269,681.2887456596565,82.07538146464647,66.3076923076923,51.58266881687061
202101,2021-01-01,18.91357348788468,70.55555555555554,28.592965959662543,687.8897700688239,86.56767216666668,66.6923076923077,50.849406964388834
202102,2021-02-01,40.621701448887734,78.33333333333331,37.7758758901551,663.6740420410043,82.647656125,70.84615384615384,58.19962278962037
202103,2021-03-01,38.692657879742676,83.88888888888889,18.170513817520302,618.6375420609551,78.2537793939394,70.07692307692308,50.93967086053273
202104,2021-04-01,51.87718968993563,73.33333333333334,43.92153048348056,665.492652143603,72.01016817460317,68.61538461538461,58.97922242716344
202105,2021-05-01,53.68446602859629,73.33333333333334,63.15534110519108,710.2473061299756,69.73298542857142,71.07692307692308,66.21077289057456
202106,2021-06-01,58.54214733771871,27.222222222222207,35.91333828313111,625.9214159791571,70.44525625,71.53846153846153,51.74161841620389
202107,2021-07-01,58.894358492470836,22.77777777777777,40.45426400332312,687.7793543424458,70.47988218181818,70.38461538461537,52.53614560837073
202108,2021-08-01,56.92094339283058,24.44444444444445,56.411178244076,700.4579796911548,77.58919614035088,72.38461538461539,59.649119132292455
202109,2021-09-01,42.26148412554579,28.888888888888893,45.88655678359464,705.9311277008395,72.9272051388889,70.6923076923077,53.56624919497271
202110,2021-10-01,37.743611281246075,46.111111111111114,37.105569488254545,674.2721404576382,68.95738675213676,62.46153846153846,49.42778224813886
202111,2021-11-01,35.851704668249276,38.88888888888889,32.961836155848715,660.7179943628541,61.39861819004525,53.07692307692308,43.35824034692688
202112,2021-12-01,41.49167512379236,40.55555555555556,44.74893834949558,688.6556037379271,58.63629037815126,49.84615384615385,47.17501427550309
202201,2022-01-01,41.28458813611678,28.888888888888893,52.04918402089454,738.6298786426149,60.37033089583333,47.61538461538461,47.94829482365995
202202,2022-02-01,32.873778649548974,23.88888888888889,52.3902597651443,778.2747591345161,63.218745051282056,51.76923076923077,47.85704381010524
202203,2022-03-01,42.25999086217321,38.33333333333334,46.25128281296645,766.4098766730143,62.337854579831934,50.46153846153846,48.228177311335976
202204,2022-04-01,40.370955187947516,52.22222222222223,39.85065627219279,764.0666733772563,62.22634191964286,49.76923076923077,47.298135851792814
202205,2022-05-01,34.25135661604072,52.22222222222223,42.59448745317258,769.6320873061998,60.76790085416667,46.0,46.33245309151827
202206,2022-06-01,46.73618180225848,47.22222222222222,49.72714121534842,831.6503377205167,60.450725,41.92307692307693,48.69767790920127
202207,2022-07-01,47.64530123128436,27.77777777777778,54.13406996001342,915.8915213083144,57.9738509375,37.46153846153846,46.436271618147074
202208,2022-08-01,64.11845138038048,32.77777777777778,40.442808997326864,791.9245434408114,59.838458676470594,36.07692307692309,44.262011364535546
202209,2022-09-01,63.383676950162325,32.22222222222222,17.736944581207023,660.2222436928333,58.86391384615385,33.15384615384615,35.27671661535514
202210,2022-10-01,58.9808761343001,43.888888888888886,35.253453211381974,709.90515406495,59.80644068376069,30.84615384615384,41.87993381598488
202211,2022-11-01,55.728789756285536,42.222222222222214,43.09447547812221,669.4969910007644,59.680068472222224,30.15384615384616,43.81741472395112
202212,2022-12-01,49.739585849522136,41.11111111111111,48.39126644715927,776.2167947582149,57.59541888157895,27.923076923076923,43.91336243959097
202301,2023-01-01,61.766882613767734,40.0,41.82869959337546,648.4991291875832,66.59804420454546,34.30769230769231,45.92753489200727
202302,2023-02-01,73.93836408458189,49.44444444444444,52.139089600313845,853.4868085923025,69.33576066666666,42.46153846153846,54.68728114162275
202303,2023-03-01,76.69079244913183,51.66666666666667,60.5123098391554,777.0459450490179,60.42433745614035,41.38461538461538,56.6337952977541
202304,2023-04-01,66.46281607815203,62.77777777777778,31.23353136006566,747.9085959941285,56.56469464114832,41.38461538461538,45.9176682503403
202305,2023-05-01,17.992061323903165,63.88888888888887,27.543734704300803,655.9133557280204,55.536817590909095,43.53846153846154,39.090563946356035
202306,2023-06-01,20.899756295895596,68.33333333333333,27.487666801804533,636.4765545243193,54.11954925,44.76923076923077,40.085059664092896
202307,2023-07-01,73.06995057881083,56.666666666666664,70.21638882672616,907.2791641481738,51.3557175,47.07692307692308,60.26540163926961
202308,2023-08-01,71.13349998364842,58.8888888888889,67.22167173303322,820.6644645991764,52.50626002525252,48.38461538461539,59.75247656557051
202309,2023-09-01,65.80984571816272,46.666666666666664,51.4164718505919,1006.1348258095456,52.41192647727273,50.69230769230769,52.59019509047867
202310,2023-10-01,48.91450178077546,52.77777777777778,45.213116918752235,839.3062370944742,50.864784375,46.38461538461539,47.76199736878628
202311,2023-11-01,46.106987743315145,42.22222222222222,34.4051679423416,886.5437475554693,51.346572732919256,42.30769230769231,41.36186901237269
202312,2023-12-01,25.72332594943675,48.33333333333333,36.82054790052505,758.615926781103,49.68982273809524,42.30769230769231,40.17467066316739
202401,2024-01-01,25.09422843954744,47.22222222222222,23.897082795886305,639.8998569218554,55.36318756666667,45.07692307692307,36.97724421551219
202402,2024-02-01,73.89177220308902,47.77777777777777,59.057828830599966,892.5700754485069,52.01813520833333,49.53846153846154,56.06626950418372
